,text,url,text_len,text_word_count
4252,I'd love to kick it with you at prom.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,37,9
4253,I'd wheel-y like to go to homecoming with you. Would you take a spin with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,77,16
4254,I'm dying to go to prom with you!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,33,8
4255,I'm not putting my clothes back on until you go with me to Prom.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,64,14
4256,"I'm not Shaun White, but will you go Canoeing with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,54,11
4257,"I'm so glad you ""walked"" into my life! Will you go to the Prom with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,71,16
4258,I've been MIONION to ask you to prom!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,37,8
4259,I've been practicing my moves for weeks. Care to help me test them out?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,71,14
4260,If I had a genie one of my 3 wishes would be that you were my princess Jasmine and you would go to Prom with me... I can show you the world. PROM?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,146,33
4261,It doesn't take a Pro Poker Player to know every KING needs his QUEEN. Will you go to the Prom with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,103,22
4262,It would be dispicable if you didn't go to prom with me.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,56,12
4263,It would be great if you went to PROM with me.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,46,11
4264,It would only make cents if you would go to formal with me.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,59,13
4265,It would really WARM my heart if you went to formal with me...,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,62,13
4266,It would ROCK if you'd go to the dance with me!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,47,11
4267,LEGO to PROM?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,13,3
4268,Mickey needs Minnie. Tigger needs Pooh. I need to go to Homecoming with you!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,76,14
4269,No more monkey around. I'd go banana if you went to Prom with me.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,65,14
4270,"Now that I've ""kissed"" the ground you walk on, will you be my date to Prom?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,75,16
4271,"Of all the fish in the sea, I choose you. Would you be my date to Prom?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,71,17
4272,"Of all the fish in the sea, you are the one for me. Will you go to prom with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,80,20
4273,"Out of all the fish in the sea, you are the one for me! Will you go to prom with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,84,21
4274,Prom would be SUPER. I just need a MAN.,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,39,9
4312,"Roses are red. Donuts are the bomb. Do me a favor and come with me to ""PROM""",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,76,17
4313,"Roses are red. Violets are blue. You are my girl, And these flowers are for you.  You come home in May, And I think it would be bomb To share such a special day Will you go with me to Prom?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,189,41
4314,Screw this I know how to dance. You should go to the dance with me!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,67,15
4315,"Sha-la-la-la-la-la don't be scared, you got the moves prepared, would you go to the Prom with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,97,17
4316,"Since Aladdin already has his, will you be my princess for Prom?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,64,12
4317,"Since we ""Can't-Elope"" will you go to Homecoming with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,57,10
4318,"So… I was wondering, would you like to dance with me?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,53,11
4319,Some people are worth taking to Sadies?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,39,7
4320,This is a little Corny. But you'd be a Peach if you go to Homecoming with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,77,17
4321,"This may be a reach, but can I lead you on the PROM route?",https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,58,14
4322,Wanna tackle Homecoming with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,32,5
4323,Will you fly UP to Prom with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,32,8
4324,Will you round the base to HOMEcoming with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,46,9
4325,Will you swing into PROM with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,33,7
4326,Wood you go to Prom with me?,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,28,7
4327,You light up my world like nobody else & with you as my date I'd be overwhelmed!,https://pickupline.net/situational-pick-up-lines/asking-girl-for-prom-or-formal-dance-pick-up-line-proposal/,80,17
4328,A very merry unbirthday to you!,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,31,6
4329,"And after the birthday dinner, my darling, shall we go back to my place so I can present thee with mine seed, in thine position of thy choosing, of course.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,155,30
4330,Are you a birthday balloon? Because your booties' popping.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,58,9
4331,Are you a birthday cake? Because you are so sweet.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,50,10
4332,Are you a birthday candle? Because I'd like to blow you until I get my wish.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,76,16
4333,Are you a birthday present? Because I want to unwrap you.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,57,11
4334,Beards can be red; A Blade can glow blue; There's only one precious; And that must be you. Happy birthday.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,106,20
4335,"Birthday party might ended, but real party just begin.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,54,9
4336,Birthday sex?,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,13,2
4337,"Brace yourself; tonight might just become our best night. Happy Birthday, love.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,79,12
4338,Come to the bedroom with me. I have a special birthday cake with a special candle for you.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,90,18
4339,"Do you want to know a dirty little secret? I am not wearing any underwear. Happy birthday, stud.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,96,18
4340,"Don't forget to drop by my house tonight, there's something we got to do. Happy Birthday, darling. *Just so you know, I'll be alone and ready.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,142,26
4341,"Don't wear any clothes today—I'll remove them anyway. Birthday wishes to you, sweetheart.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,89,13
4342,"Feeling the warmth of your body next to mine is the way I want to sleep the rest of my life. My real birthday celebration with you will begin at night, Happy Birthday My Love!",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,175,35
4343,"For your birthday, I'm going to give you a real wildness and fun night.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,71,14
4344,Get ready to be wild with me later. Happy Bday sweety!.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,55,11
4345,Growing old is mandatory; growing up is optional.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,49,8
4346,Happy Birthday baby. All you have to do is unwrap your present – ME.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,68,14
4347,Happy birthday sexy! Can I blow your candle?,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,44,8
4348,Here is a magic lamp for your birthday.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,39,8
4349,"How about we both skip your birthday dinner, so I can give you my special present.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,82,16
4350,How about we put the birthday cake on top of me and you can eat it off me?,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,74,18
4351,"How do you expect me to remember your birthday, when you never look any older?",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,78,15
4352,"I am sorry I am stuck in work all day, but I will make it up to you tonight. I think you know what I mean. Rest up; you are going to need all your energy for later.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,164,38
4353,I know your birthday is only once a year but you're so special it should be everyday.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,85,17
4354,"I think you should try to hold me later on, or I might just lose control and lead you to a room full of hotness. Happy Birthday to the sexiest man alive.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,153,32
4355,"I wanted to send you something sexy for your birthday, but the mailman made me get out of the mailbox.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,102,20
4356,"I'll tell you my gift: I'll be your most obedient slave for this hot and sizzling night. Happy Birthday, sexy.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,110,20
4357,I'm all yours for this night. Know what I mean? Wait tonight for my special gift!,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,81,16
4358,Is that a birthday hat in your pocket or are you happy to see me?,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,65,15
4359,Its my birthday! How about a birthday kiss? (Is it really your birthday?) No.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,77,14
4360,"Let's get nasty tonight, shall we? Happy Birthday, sweetheart.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,62,9
4361,"Let's pretend that you are my boss. So here goes, Happy Birthday Boss! From your naughty secretary who is going to give a very special gift tonight.",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,148,27
4362,Loving you every day and every night is the only thing I wish for. Get prepared for a couple of sleepless nights with me as your birthday gift! Happy Birthday Darling!,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,167,31
4363,"My birthday gift you will get at night, in your bed, which only you can see and feel and others can only imagine! Happy Bday sweety!",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,132,26
4364,My birthday is on the 4th of July... I bet I can make you see fireworks.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,72,16
4365,My gift will be delayed for awhile. Just wait. It will just come on your doorstep…naked. Happy Birthday hot man.,https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,112,20
4366,"Right after you came, everything just became hotter. Hmm…should we make your celebrated day even hotter? Birthday wishes to the hottest man/woman alive!",https://pickupline.net/situational-pick-up-lines/birthday-pick-up-lines/,152,23
